date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:38	146796/146796	---M--	200	added ('OK')	image/jpeg	etag:%226475a037-23d6c%22	https://reghiumesports.gg/wp-content/uploads/2023/05/347469087_1304986080095975_4680378331668626929_n-1024x1024.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/347469087_1304986080095975_4680378331668626929_n-1024x1024.jpg	(from https://reghiumesports.gg/statistiche-girone-d-serie-besports-reggina-1914/)
18:44:40	148545/148545	---M--	200	added ('OK')	image/jpeg	etag:%226475a039-24441%22	https://reghiumesports.gg/wp-content/uploads/2023/05/347628218_1499649163898927_4287801412437926996_n-1024x1024.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/347628218_1499649163898927_4287801412437926996_n-1024x1024.jpg	(from https://reghiumesports.gg/statistiche-girone-d-serie-besports-reggina-1914/)
18:44:41	149071/149071	---M--	200	added ('OK')	image/jpeg	etag:%226475a03b-2464f%22	https://reghiumesports.gg/wp-content/uploads/2023/05/347886044_1442231293220251_3784251837802527591_n-1024x1024.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/347886044_1442231293220251_3784251837802527591_n-1024x1024.jpg	(from https://reghiumesports.gg/statistiche-girone-d-serie-besports-reggina-1914/)
18:44:42	4346/4346	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:41%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2108	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2108.json	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:43	2527/2527	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:42%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fgirone-d-ritorno-serie-besports-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed4d30.json	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:44:43%20GMT	https://reghiumesports.gg/?p=2108	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/index8f7c.html	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:43	2725/2725	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:44:43%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fgirone-d-ritorno-serie-besports-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embede478	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:44	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b60.delayed	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:44	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b61.delayed	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:44	101382/101382	---M--	200	added ('OK')	image/jpeg	etag:%2264759fde-18c06%22	https://reghiumesports.gg/wp-content/uploads/2023/05/346477473_195725876679322_97143926126921759_n-1024x576.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/346477473_195725876679322_97143926126921759_n-1024x576.jpg	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:45	95382/95382	---M--	200	added ('OK')	image/jpeg	etag:%2264759ff8-17496%22	https://reghiumesports.gg/wp-content/uploads/2023/05/346697526_595283519238720_4833105915606003647_n-1024x576.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/346697526_595283519238720_4833105915606003647_n-1024x576.jpg	(from https://reghiumesports.gg/girone-d-ritorno-serie-besports-reggina-1914/)
18:44:47	4176/4176	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:46%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2104	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2104.json	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:48	2522/2522	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:47%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fgirone-d-andata-serie-besports-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedcece.json	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:44:48%20GMT	https://reghiumesports.gg/?p=2104	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/indexde16.html	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:48	2720/2720	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:44:48%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fgirone-d-andata-serie-besports-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed3bdd	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:49	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b67.delayed	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:49	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b68.delayed	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:49	101406/101406	---M--	200	added ('OK')	image/jpeg	etag:%2264759f21-18c1e%22	https://reghiumesports.gg/wp-content/uploads/2023/05/346687708_1277120473225791_7999054477125541989_n-1024x576.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/346687708_1277120473225791_7999054477125541989_n-1024x576.jpg	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:50	95071/95071	---M--	200	added ('OK')	image/jpeg	etag:%2264759f26-1735f%22	https://reghiumesports.gg/wp-content/uploads/2023/05/346367134_957622132043895_4170042074307385313_n-1024x576.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/346367134_957622132043895_4170042074307385313_n-1024x576.jpg	(from https://reghiumesports.gg/girone-d-andata-serie-besports-reggina-1914/)
18:44:52	3819/3819	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:51%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2101	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2101.json	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:53	2542/2542	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:52%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fcalendario-girone-d-serie-besports-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedaed5.json	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:44:53%20GMT	https://reghiumesports.gg/?p=2101	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/index5171.html	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:53	2740/2740	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:44:53%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fcalendario-girone-d-serie-besports-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedf88f	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:54	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b6e.delayed	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:54	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b6f.delayed	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:55	183043/183043	---M--	200	added ('OK')	image/jpeg	etag:%2264759d24-2cb03%22	https://reghiumesports.gg/wp-content/uploads/2023/05/346572800_3533134983626153_7827283773655130229_n-1024x1024.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/346572800_3533134983626153_7827283773655130229_n-1024x1024.jpg	(from https://reghiumesports.gg/calendario-girone-d-serie-besports-reggina-1914/)
18:44:56	3879/3879	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:55%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2006	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2006.json	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:44:57	2487/2487	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:56%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fgirone-d-serie-besports-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedbf11.json	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:44:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:44:57%20GMT	https://reghiumesports.gg/?p=2006	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/index7254.html	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:44:57	2685/2685	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:44:57%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fgirone-d-serie-besports-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedd2b9	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:44:58	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b74.delayed	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:44:58	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b75.delayed	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:44:58	127073/127073	---M--	200	added ('OK')	image/jpeg	etag:%2264757fa6-1f061%22	https://reghiumesports.gg/wp-content/uploads/2023/05/345843805_212823088163063_8016121084199962850_n-1024x1024.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/345843805_212823088163063_8016121084199962850_n-1024x1024.jpg	(from https://reghiumesports.gg/girone-d-serie-besports-reggina-1914/)
18:45:00	3879/3879	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:44:59%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2003	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2003.json	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:01	2418/2418	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:00%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fserie-besports-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedaa72.json	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:45:01%20GMT	https://reghiumesports.gg/?p=2003	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/index0fad.html	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:01	2613/2613	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:45:01%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fserie-besports-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed309b	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:02	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b7a.delayed	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:02	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b7b.delayed	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:03	199834/199834	---M--	200	added ('OK')	image/jpeg	etag:%2264757eef-30c9a%22	https://reghiumesports.gg/wp-content/uploads/2023/05/345816212_2264779597038841_166816136770814386_n-1024x1024.jpg	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/345816212_2264779597038841_166816136770814386_n-1024x1024.jpg	(from https://reghiumesports.gg/serie-besports-reggina-1914/)
18:45:04	3212/3212	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:03%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2152	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2152.json	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:05	2488/2488	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:04%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fsettima-giornata-di-lnd-ecup-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed5dcc.json	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:45:05%20GMT	https://reghiumesports.gg/?p=2152	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/index9dca.html	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:05	2683/2683	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:45:05%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fsettima-giornata-di-lnd-ecup-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed1259	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:06	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b80.delayed	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:06	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b81.delayed	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:08	133054/133054	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:45:07%20GMT	https://reghiumesports.gg/risultato-settima-giornata-lnd-ecup-delle-aquile/	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/risultato-settima-giornata-lnd-ecup-delle-aquile/index.html	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:08	3274/3274	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:07%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2164	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2164.json	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:08	1032949/1032949	---M--	200	added ('OK')	image/png	etag:%226475b74d-fc2f5%22	https://reghiumesports.gg/wp-content/uploads/2023/05/LND-Reggina-Matchday-7-1024x1024.png	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/LND-Reggina-Matchday-7-1024x1024.png	(from https://reghiumesports.gg/settima-giornata-di-lnd-ecup-reggina-1914/)
18:45:09	2528/2528	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:08%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Frisultato-sesta-giornata-di-lnd-ecup-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embeda1b1.json	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:45:09%20GMT	https://reghiumesports.gg/?p=2164	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/indexc63a.html	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:09	2723/2723	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:45:09%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Frisultato-sesta-giornata-di-lnd-ecup-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed449c	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:10	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b86.delayed	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:10	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b87.delayed	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:11	1062028/1062028	---M--	200	added ('OK')	image/png	etag:%226475b74a-10348c%22	https://reghiumesports.gg/wp-content/uploads/2023/05/LND-Reggina-Matchday-6-Results-1024x1024.png	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/LND-Reggina-Matchday-6-Results-1024x1024.png	(from https://reghiumesports.gg/risultato-sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:12	3202/3202	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:11%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2150	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2150.json	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:13	2478/2478	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:12%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fsesta-giornata-di-lnd-ecup-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed048f.json	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:45:13%20GMT	https://reghiumesports.gg/?p=2150	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/index4be5.html	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:13	2673/2673	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:45:13%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Fsesta-giornata-di-lnd-ecup-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed0406	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:14	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b8c.delayed	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:14	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b8d.delayed	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:15	1060388/1060388	---M--	200	added ('OK')	image/png	etag:%226475b747-102e24%22	https://reghiumesports.gg/wp-content/uploads/2023/05/LND-Reggina-Matchday-6-1024x1024.png	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-content/uploads/2023/05/LND-Reggina-Matchday-6-1024x1024.png	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:15	133104/133104	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:45:15%20GMT	https://reghiumesports.gg/matchday-sesta-giornata-lnd-ecup-delle-aquile/	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/matchday-sesta-giornata-lnd-ecup-delle-aquile/index.html	(from https://reghiumesports.gg/sesta-giornata-di-lnd-ecup-reggina-1914/)
18:45:16	3277/3277	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:15%20GMT	https://reghiumesports.gg/wp-json/wp/v2/posts/2162	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/wp/v2/posts/2162.json	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:17	2533/2533	---MC-	200	added ('OK')	application/json	date:Thu,%2011%20Jul%202024%2016:45:16%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Frisultato-quinta-giornata-di-lnd-ecup-reggina-1914%2F	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embed06cd.json	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2016:45:17%20GMT	https://reghiumesports.gg/?p=2162	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/indexbdf7.html	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:17	2728/2728	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Jul%202024%2016:45:17%20GMT	https://reghiumesports.gg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Freghiumesports.gg%2Frisultato-quinta-giornata-di-lnd-ecup-reggina-1914%2F&format=xml	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/wp-json/oembed/1.0/embedc03a	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:18	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b92.delayed	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:18	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b93.delayed	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:19	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b95.delayed	(from https://reghiumesports.gg/tag/reggina1914/page/2/)
18:45:19	0/-1	---M--	302	error ('')			https://reghiumesports.gg/linkedin	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/linkedin.b96.delayed	(from https://reghiumesports.gg/tag/reggina1914/page/2/)
18:45:20	133840/133840	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:45:19%20GMT	https://reghiumesports.gg/risultato-quarta-giornata-di-lnd-ecup-reggina-1914/	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/risultato-quarta-giornata-di-lnd-ecup-reggina-1914/index.html	(from https://reghiumesports.gg/tag/reggina1914/page/2/)
18:45:20	133728/133728	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:45:19%20GMT	https://reghiumesports.gg/quinta-giornata-di-lnd-ecup-reggina-1914/	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/quinta-giornata-di-lnd-ecup-reggina-1914/index.html	(from https://reghiumesports.gg/risultato-quinta-giornata-di-lnd-ecup-reggina-1914/)
18:45:20	0/-1	---M--	302	error ('')			https://reghiumesports.gg/discord	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/discord.b97.delayed	(from https://reghiumesports.gg/tag/reggina1914/page/4/)
18:45:20	133727/133727	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:45:19%20GMT	https://reghiumesports.gg/quarta-giornata-di-lnd-ecup-reggina-1914/	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/quarta-giornata-di-lnd-ecup-reggina-1914/index.html	(from https://reghiumesports.gg/tag/reggina1914/page/2/)
18:45:20	133715/133715	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:45:20%20GMT	https://reghiumesports.gg/terza-giornata-di-lnd-ecup-reggina-1914/	/Users/danielebufalo/Documents/CoriglianoSite/reghiumesports.gg/terza-giornata-di-lnd-ecup-reggina-1914/index.html	(from https://reghiumesports.gg/tag/reggina1914/page/2/)
